"revenue","genre","year","runtime","rating","vote_count","popularity","High_Revenue"
116629,"剧情",2022,113,4.7,6,0.5246,"Non_High_Revenue"
391520,"剧情",2022,109,8.789,38,0.5298,"Non_High_Revenue"
1292006,"动画",2022,67,5.2,9,1.1605,"Non_High_Revenue"
1178327,"剧情",2022,105,6.6,25,3.4839,"Non_High_Revenue"
667279,"纪录",2022,90,7.8,3,0.1416,"Non_High_Revenue"
556482,"惊悚",2022,85,5.942,26,1.0984,"Non_High_Revenue"
166200,"剧情",2022,88,6.8,91,0.6443,"Non_High_Revenue"
125763,"剧情",2022,88,7.246,63,0.567,"Non_High_Revenue"
55508,"恐怖",2022,102,6.1,175,0.8826,"Non_High_Revenue"
46080,"剧情",2022,105,7.209,419,1.3171,"Non_High_Revenue"
750313578,"动作",2022,192,7.6,14071,26.9408,"High_Revenue"
238377,"剧情",2022,106,7.353,363,1.2676,"Non_High_Revenue"
2524270,"惊悚",2022,118,7.341,63,1.646,"Non_High_Revenue"
1896046,"动作",2022,131,6.5,25,1.1017,"Non_High_Revenue"
460323,"动作",2022,93,5.355,86,1.2635,"Non_High_Revenue"
138359,"剧情",2022,139,7.7,23,1.3366,"Non_High_Revenue"
64660,"剧情",2022,92,6.532,47,1.0389,"Non_High_Revenue"
5625,"剧情",2022,82,5,1,0.6473,"Non_High_Revenue"
3430,"动作",2022,109,6.4,52,0.9672,"Non_High_Revenue"
21309866,"动画",2022,108,7.4,430,5.3514,"High_Revenue"
16296391,"动画",2022,83,7.681,273,5.5723,"High_Revenue"
15962155,"喜剧",2022,107,7.173,6148,10.4637,"High_Revenue"
8973151,"战争",2022,139,7.069,817,2.4184,"High_Revenue"
7216140,"动作",2022,112,7.228,2534,4.3899,"High_Revenue"
2264346,"喜剧",2022,112,5.5,25,1.3611,"Non_High_Revenue"
1196665,"动作",2022,168,6.321,195,1.4988,"Non_High_Revenue"
603787,"剧情",2022,88,6.514,417,1.6217,"Non_High_Revenue"
504040,"剧情",2022,123,7.1,30,1.341,"Non_High_Revenue"
265752,"剧情",2022,123,7.2,103,0.9481,"Non_High_Revenue"
56940,"动作",2022,103,6.83,179,11.0962,"Non_High_Revenue"
42997,"剧情",2022,99,6.023,43,0.6683,"Non_High_Revenue"
3135,"动画",2022,38,6.378,45,1.7528,"Non_High_Revenue"
2304050,"纪录",2022,100,10,3,0.2997,"Non_High_Revenue"
18704917,"动作",2022,110,6.577,71,1.7018,"High_Revenue"
6749395,"动画",2022,102,6.234,1416,4.204,"High_Revenue"
5039160,"纪录",2022,90,8.2,6,0.1353,"High_Revenue"
1917168,"喜剧",2022,107,4,1,0.588,"Non_High_Revenue"
711344,"动作",2022,105,6.008,186,1.5727,"Non_High_Revenue"
464610,"喜剧",2022,112,6,88,0.2031,"Non_High_Revenue"
246877,"喜剧",2022,109,6.5,53,0.6278,"Non_High_Revenue"
208522,"动作",2022,76,0,0,0.0821,"Non_High_Revenue"
61243,"惊悚",2022,97,6.7,6,0.8527,"Non_High_Revenue"
52980,"纪录",2022,89,6.3,6,0.2507,"Non_High_Revenue"
28641,"纪录",2022,94,5.5,6,0.3,"Non_High_Revenue"
15630,"剧情",2022,86,0,0,0.8627,"Non_High_Revenue"
4118542,"恐怖",2022,131,7.011,1623,4.1404,"Non_High_Revenue"
363843,"纪录",2022,97,6.7,8,0.1268,"Non_High_Revenue"
348330,"纪录",2022,61,0,0,0.0944,"Non_High_Revenue"
4473807,"动画",2022,65,5.7,3,1.0086,"Non_High_Revenue"
3951649,"剧情",2022,135,3.5,2,0.4213,"Non_High_Revenue"
2859530,"惊悚",2022,128,7.5,102,1.7512,"Non_High_Revenue"
1444420,"剧情",2022,129,7.187,711,2.0984,"Non_High_Revenue"
495989,"爱情",2022,100,5.8,8,1.0209,"Non_High_Revenue"
242050,"剧情",2022,118,5.5,10,4.6165,"Non_High_Revenue"
169241,"剧情",2022,105,5.337,104,0.8609,"Non_High_Revenue"
105727,"剧情",2022,108,7,24,1.191,"Non_High_Revenue"
88852,"剧情",2022,150,6.683,60,0.744,"Non_High_Revenue"
13850104,"爱情",2022,121,7.419,43,3.04,"High_Revenue"
4841904,"剧情",2022,136,8.8,2,0.5977,"High_Revenue"
415126,"剧情",2022,118,6.769,13,1.0475,"Non_High_Revenue"
169870,"剧情",2022,95,6,1,0.0808,"Non_High_Revenue"
102390,"剧情",2022,105,6.2,8,0.9573,"Non_High_Revenue"
100984,"喜剧",2022,97,5.9,326,0.7795,"Non_High_Revenue"
81848,"剧情",2022,108,6.276,784,5.1978,"Non_High_Revenue"
250916773,"动作",2022,162,7.005,7434,13.8012,"High_Revenue"
7114418,"喜剧",2022,106,6.971,650,3.0159,"High_Revenue"
6046995,"冒险",2022,123,6.3,24,0.9898,"High_Revenue"
3126373,"恐怖",2022,121,0,0,0.4785,"Non_High_Revenue"
2913660,"剧情",2022,97,4.7,10,1.1515,"Non_High_Revenue"
832606,"惊悚",2022,104,6.073,576,2.8412,"Non_High_Revenue"
421316,"剧情",2022,113,7.3,3801,6.0866,"Non_High_Revenue"
236018,"剧情",2022,110,8.088,57,1.2085,"Non_High_Revenue"
206312,"剧情",2022,94,6.5,46,0.2734,"Non_High_Revenue"
167306,"悬疑",2022,100,6.03,134,0.8294,"Non_High_Revenue"
30304,"剧情",2022,86,5.8,18,0.3187,"Non_High_Revenue"
33511059,"动画",2022,100,7.646,219,3.2284,"High_Revenue"
40081365,"剧情",2022,111,7.3,5,0.5751,"High_Revenue"
16438882,"犯罪",2022,120,6.1,26,0.9517,"High_Revenue"
8210829,"恐怖",2022,93,6.867,1008,2.8483,"High_Revenue"
1062636,"纪录",2022,95,0,0,0.6785,"Non_High_Revenue"
375585,"剧情",2022,150,6.481,27,2.0014,"Non_High_Revenue"
333872,"喜剧",2022,109,5.1,7,0.8732,"Non_High_Revenue"
246306,"恐怖",2022,117,6.888,713,1.5625,"Non_High_Revenue"
169954,"剧情",2022,115,6.7,31,0.2196,"Non_High_Revenue"
166983,"动作",2022,119,6.5,11,0.8222,"Non_High_Revenue"
51280,"剧情",2022,134,6.793,492,1.8359,"Non_High_Revenue"
15747799,"爱情",2022,0,5.4,5,0.8414,"High_Revenue"
2536636,"动画",2022,98,7.275,158,2.3241,"Non_High_Revenue"
1338652,"纪录",2022,126,8.7,3,0.7888,"Non_High_Revenue"
311449,"剧情",2022,113,6.3,6,0.728,"Non_High_Revenue"
164744,"惊悚",2022,125,6.8,79,0.9464,"Non_High_Revenue"
148507,"喜剧",2022,105,6.171,73,0.4357,"Non_High_Revenue"
101413,"动作",2022,87,5.22,175,1.5677,"Non_High_Revenue"
92051,"惊悚",2022,91,6.04,25,0.4347,"Non_High_Revenue"
39280,"剧情",2022,79,0,0,0.1515,"Non_High_Revenue"
148488020,"动作",2022,125,6.809,6996,13.3991,"High_Revenue"
3806732,"喜剧",2022,115,6.655,568,2.2884,"Non_High_Revenue"
4227271,"恐怖",2022,111,6.031,2006,3.9287,"Non_High_Revenue"
1537279,"动作",2022,121,8.2,4,1.6017,"Non_High_Revenue"
1487675,"音乐",2022,122,6.875,20,1.1583,"Non_High_Revenue"
1356110,"犯罪",2022,126,6.334,421,3.8365,"Non_High_Revenue"
921637,"惊悚",2022,99,5.1,156,1.8236,"Non_High_Revenue"
389100,"动画",2022,95,0,0,0.0503,"Non_High_Revenue"
257968,"剧情",2022,134,5.8,10,0.5825,"Non_High_Revenue"
171559,"剧情",2022,138,7.198,421,2.4362,"Non_High_Revenue"
106410,"爱情",2022,111,7.6,5,0.6028,"Non_High_Revenue"
71704,"剧情",2022,96,6.814,188,0.6496,"Non_High_Revenue"
64673,"动画",2022,103,6.7,21,1.6201,"Non_High_Revenue"
12905,"爱情",2022,132,8.1,12724,9.7009,"Non_High_Revenue"
4008706,"剧情",2022,110,6.2,5,0.6956,"Non_High_Revenue"
769183,"动画",2022,90,7,8,1.6444,"Non_High_Revenue"
852344,"喜剧",2022,127,6.5,17,1.1296,"Non_High_Revenue"
17175821,"剧情",2022,104,6.424,1384,3.1354,"High_Revenue"
5415063,"悬疑",2022,134,6.1,1817,3.5995,"High_Revenue"
5393035,"剧情",2022,126,7.5,2292,4.9009,"High_Revenue"
2340641,"喜剧",2022,147,7.015,2852,4.934,"Non_High_Revenue"
2273555,"恐怖",2022,0,5,1,0.5033,"Non_High_Revenue"
1154509,"喜剧",2022,106,6.3,15,0.9295,"Non_High_Revenue"
184539,"剧情",2022,105,6.9,50,0.3967,"Non_High_Revenue"
69773,"恐怖",2022,111,4.4,5,0.9852,"Non_High_Revenue"
420703,"家庭",2022,120,6.6,16,1.2601,"Non_High_Revenue"
25195640,"恐怖",2022,116,6.666,4026,7.1042,"High_Revenue"
18394205,"喜剧",2022,113,6.79,50,2.2802,"High_Revenue"
8631370,"动作",2022,122,6.436,439,6.7727,"High_Revenue"
1552761,"动画",2022,98,6.633,328,2.9373,"Non_High_Revenue"
955440,"剧情",2022,99,7.2,511,1.5554,"Non_High_Revenue"
588892,"冒险",2022,105,6.4,186,1.2024,"Non_High_Revenue"
46582,"剧情",2022,98,7,1,0.6012,"Non_High_Revenue"
23101371,"动画",2022,103,8.203,8787,19.3032,"High_Revenue"
13708809,"科幻",2022,162,7.603,33905,26.3436,"High_Revenue"
6395284,"犯罪",2022,130,7.086,29,1.4859,"High_Revenue"
1978031,"恐怖",2022,88,5.304,1070,3.7708,"Non_High_Revenue"
1142833,"动画",2022,62,5,2,0.9653,"Non_High_Revenue"
1130682,"动画",2022,91,7.3,283,3.0392,"Non_High_Revenue"
1069383,"喜剧",2022,116,6.8,43,1.8949,"Non_High_Revenue"
843038,"恐怖",2022,87,3.364,133,0.8008,"Non_High_Revenue"
460111,"惊悚",2022,90,6.691,68,0.7414,"Non_High_Revenue"
226695,"惊悚",2022,92,5.743,210,3.343,"Non_High_Revenue"
168500,"纪录",2022,92,6.8,18,0.1323,"Non_High_Revenue"
157624,"动画",2022,89,7.869,417,1.125,"Non_High_Revenue"
123814,"惊悚",2022,110,5.6,11,0.766,"Non_High_Revenue"
79962,"剧情",2022,103,4.5,25,0.3252,"Non_High_Revenue"
425987,"恐怖",2022,103,5.7,11,0.8719,"Non_High_Revenue"
3472928,"动作",2022,110,7.063,9515,21.9498,"Non_High_Revenue"
9040655,"惊悚",2022,107,7.125,4547,15.485,"High_Revenue"
7869593,"剧情",2022,108,6.5,3,0.8026,"High_Revenue"
7627850,"动画",2022,121,7.601,69,2.5351,"High_Revenue"
4388293,"科幻",2022,123,6.772,2925,6.4932,"Non_High_Revenue"
3673864,"悬疑",2022,99,6.349,1287,2.7984,"Non_High_Revenue"
1013475,"剧情",2022,93,6.2,2,0.3452,"Non_High_Revenue"
714492,"喜剧",2022,117,7.52,25,1.378,"Non_High_Revenue"
636686,"爱情",2022,97,6.2,5,0.6454,"Non_High_Revenue"
303680,"纪录",2022,17,0,0,0.0772,"Non_High_Revenue"
52035,"喜剧",2022,97,6.377,162,1.1899,"Non_High_Revenue"
10096897,"动作",2022,112,7.407,237,4.4064,"High_Revenue"
19925286,"动作",2022,129,7.149,67,2.7379,"High_Revenue"
16972027,"动画",2022,125,8.534,18267,29.3775,"High_Revenue"
8282440,"剧情",2022,177,7.4,17,0.7141,"High_Revenue"
4675813,"剧情",2022,164,6.3,91,1.8699,"Non_High_Revenue"
1437067,"惊悚",2022,118,6,2,0.3103,"Non_High_Revenue"
500271,"剧情",2022,113,6.7,124,1.106,"Non_High_Revenue"
371355,"动作",2022,101,5.702,243,1.9384,"Non_High_Revenue"
365064,"爱情",2022,116,6.6,216,0.304,"Non_High_Revenue"
80202,"剧情",2022,96,5.5,2,0.8837,"Non_High_Revenue"
11327599,"动画",2022,100,7.88,3011,6.0544,"High_Revenue"
3996879,"剧情",2022,99,8.09,3238,8.5432,"Non_High_Revenue"
7366694,"动画",2022,73,8.454,143,3.0621,"High_Revenue"
3909305,"剧情",2022,108,6.881,1645,3.7269,"Non_High_Revenue"
2889454,"恐怖",2022,105,5.993,959,3.3956,"Non_High_Revenue"
2505612,"纪录",2022,142,0,0,0.2756,"Non_High_Revenue"
1372877,"惊悚",2022,87,5.2,15,1.3414,"Non_High_Revenue"
716392,"剧情",2022,107,7.364,225,2.4252,"Non_High_Revenue"
570570,"喜剧",2022,118,6.5,4,0.677,"Non_High_Revenue"
456510,"剧情",2022,127,6,3,1.2581,"Non_High_Revenue"
379408,"剧情",2022,107,7.1,248,0.5416,"Non_High_Revenue"
107917,"冒险",2022,109,5.389,36,0.9848,"Non_High_Revenue"
18770340,"恐怖",2022,99,6.601,2294,4.9078,"High_Revenue"
8274617,"动作",2022,125,6.758,215,3.9914,"High_Revenue"
7341179,"动画",2022,136,8.279,439,6.6745,"High_Revenue"
2444063,"喜剧",2022,82,6.343,562,2.3872,"Non_High_Revenue"
1101199,"动画",2022,81,7.5,4,0.424,"Non_High_Revenue"
553047,"动画",2022,82,6.758,66,1.2056,"Non_High_Revenue"
549075,"动画",2022,90,6.1,135,0.6767,"Non_High_Revenue"
239756,"剧情",2022,91,7.7,215,0.9453,"Non_High_Revenue"
31479,"剧情",2022,95,6.6,70,0.9115,"Non_High_Revenue"
1357685,"动画",2022,95,0,0,0.0503,"Non_High_Revenue"
7591904,"爱情",2022,98,5.2,5,1.0082,"High_Revenue"
4410999,"动作",2022,102,6.797,96,1.6577,"Non_High_Revenue"
3494845,"动作",2022,92,6.6,1740,6.9352,"Non_High_Revenue"
2632400,"战争",2022,129,6.511,88,3.3141,"Non_High_Revenue"
2532964,"喜剧",2022,94,6.149,1446,3.0209,"Non_High_Revenue"
1316875,"动画",2022,128,6.405,21,1.7727,"Non_High_Revenue"
945294,"恐怖",2022,82,6.2,20,1.0105,"Non_High_Revenue"
599405,"动画",2022,115,7.2,1122,5.1863,"Non_High_Revenue"
575930,"剧情",2022,110,6.625,28,1.3144,"Non_High_Revenue"
99238,"剧情",2022,84,5.393,28,0.7649,"Non_High_Revenue"
175448337,"动画",2022,115,7.2,1122,5.1863,"High_Revenue"
45065924,"动作",2022,140,7.464,431,3.329,"High_Revenue"
13426970,"家庭",2022,111,6.6,7,0.5356,"High_Revenue"
13276893,"恐怖",2022,130,6.8,4845,7.5848,"High_Revenue"
4159483,"剧情",2022,108,6.3,6,0.5775,"Non_High_Revenue"
229358,"剧情",2022,73,4.296,54,0.4392,"Non_High_Revenue"
220189,"恐怖",2022,104,6.688,398,0.9446,"Non_High_Revenue"
181656,"剧情",2022,167,7.11,155,1.6282,"Non_High_Revenue"
12551791,"家庭",2022,105,7.154,1721,4.9021,"High_Revenue"
948838,"科幻",2022,107,6.027,1264,2.3591,"Non_High_Revenue"
389055,"剧情",2022,119,5.9,12,0.2645,"Non_High_Revenue"
335120,"纪录",2022,21,0,0,0.1165,"Non_High_Revenue"
50972,"剧情",2022,116,6.696,607,3.0286,"Non_High_Revenue"
31937273,"动画",2022,100,7.412,17,2.9368,"High_Revenue"
117702326,"动作",2022,126,7.413,7483,10.9823,"High_Revenue"
29706996,"恐怖",2022,79,4.5,2,0.7283,"High_Revenue"
1483770,"恐怖",2022,90,6.231,270,1.1394,"Non_High_Revenue"
1368456,"动画",2022,73,5,2,0.9722,"Non_High_Revenue"
415965,"音乐",2022,125,6.606,391,1.3136,"Non_High_Revenue"
373187,"剧情",2022,176,6.492,62,1.3089,"Non_High_Revenue"
359178,"剧情",2022,111,6.9,180,0.6266,"Non_High_Revenue"
320209,"动作",2022,99,6.065,276,2.0078,"Non_High_Revenue"
9396972,"科幻",2022,142,6.775,519,6.3317,"High_Revenue"
1333759,"纪录",2022,143,0,0,0.0593,"Non_High_Revenue"
660354,"动画",2022,95,7.036,55,2.3401,"Non_High_Revenue"
213731,"动画",2022,92,7.215,289,2.9683,"Non_High_Revenue"
15136106,"动画",2022,65,6,3,0.537,"High_Revenue"
3428702,"纪录",2022,85,5.2,5,0.1114,"Non_High_Revenue"
2185586,"动作",2022,95,7.65,420,6.4309,"Non_High_Revenue"
1526343,"恐怖",2022,113,6.156,16,0.6488,"Non_High_Revenue"
504321,"喜剧",2022,94,5.9,8,0.9288,"Non_High_Revenue"
369674,"动作",2022,112,6.9,13,1.8707,"Non_High_Revenue"
276983,"爱情",2022,100,6.6,76,0.7493,"Non_High_Revenue"
183929,"剧情",2022,119,6.9,7,0.6092,"Non_High_Revenue"
149164,"科幻",2022,118,7.275,1996,4.4029,"Non_High_Revenue"
116816,"剧情",2022,0,2,1,0.3855,"Non_High_Revenue"
2470,"喜剧",2022,0,4.2,16,0.5122,"Non_High_Revenue"
32140,"纪录",2022,181,10,1,0.0639,"Non_High_Revenue"
10801444,"动画",2022,108,6.561,131,3.1604,"High_Revenue"
7166155,"惊悚",2022,138,7.319,1494,6.594,"High_Revenue"
2200799,"恐怖",2022,91,4.8,12,1.194,"Non_High_Revenue"
493877,"爱情",2022,117,6.273,11,1.0611,"Non_High_Revenue"
397574,"剧情",2022,107,6.893,164,0.5857,"Non_High_Revenue"
133062,"剧情",2022,116,6.58,75,0.7384,"Non_High_Revenue"
82398,"剧情",2022,92,6.3,9,1.0359,"Non_High_Revenue"
67853,"剧情",2022,106,6.4,11,0.3754,"Non_High_Revenue"
1918039,"恐怖",2022,123,6.5,20,1.2443,"Non_High_Revenue"
1379097,"剧情",2022,134,6.793,492,1.8359,"Non_High_Revenue"
825183,"恐怖",2022,98,7.085,1154,4.422,"Non_High_Revenue"
779624,"动画",2022,89,8.4,6490,0.0138,"Non_High_Revenue"
430902,"剧情",2022,133,6,1,0.5597,"Non_High_Revenue"
362030,"纪录",2022,21,0,0,0.0889,"Non_High_Revenue"
195089,"动画",2022,38,6.378,45,1.7528,"Non_High_Revenue"
174672,"动画",2022,118,7.389,1244,3.7694,"Non_High_Revenue"
150809,"冒险",2022,119,7.174,1194,4.6702,"Non_High_Revenue"
130877,"剧情",2022,103,6.8,16,0.5242,"Non_High_Revenue"
46884,"剧情",2022,104,9.2,4,0.8307,"Non_High_Revenue"
225303582,"奇幻",2022,119,6.4,8529,11.5869,"High_Revenue"
22170373,"奇幻",2022,119,6.4,8529,11.5869,"High_Revenue"
147487627,"动作",2022,87,7.271,4001,11.3547,"High_Revenue"
16890288,"动作",2022,138,7.382,442,9.6358,"High_Revenue"
7987082,"恐怖",2022,103,7.524,5803,8.8385,"High_Revenue"
90972,"剧情",2022,131,5.578,1374,5.798,"Non_High_Revenue"
48345,"纪录",2022,100,6.7,51,0.3615,"Non_High_Revenue"
7780,"喜剧",2022,100,5.627,201,0.6538,"Non_High_Revenue"
121082220,"动画",2022,111,6.4,111,3.5322,"High_Revenue"
240625,"动作",2022,148,7.934,21923,33.4417,"Non_High_Revenue"
14595323,"剧情",2022,129,7.159,544,3.4768,"High_Revenue"
1016821,"惊悚",2022,136,6,141,3.4184,"Non_High_Revenue"
434584,"喜剧",2022,115,4.7,24,1.4428,"Non_High_Revenue"
193251,"动画",2022,100,5,10,0.8469,"Non_High_Revenue"
189169,"动画",2022,100,5,10,0.8469,"Non_High_Revenue"
183693,"爱情",2022,170,5.8,74,0.8228,"Non_High_Revenue"
135375,"剧情",2022,102,6.027,165,0.7207,"Non_High_Revenue"
130153,"剧情",2022,82,7.205,56,0.3916,"Non_High_Revenue"
9881909,"音乐",2022,159,7.461,3867,5.7171,"High_Revenue"
42101042,"动画",2022,105,6.876,3778,8.326,"High_Revenue"
2244623,"纪录",2022,122,0,0,0.2586,"Non_High_Revenue"
1036440,"惊悚",2022,124,7.1,38,1.2178,"Non_High_Revenue"
391134,"剧情",2022,111,7.36,293,1.2817,"Non_High_Revenue"
388850,"恐怖",2022,110,6.704,469,1.6642,"Non_High_Revenue"
202260,"剧情",2022,140,8.8,4,0.2281,"Non_High_Revenue"
95450,"喜剧",2022,103,7.75,36,1.8336,"Non_High_Revenue"
86760,"喜剧",2022,103,7.75,36,1.8336,"Non_High_Revenue"
27371340,"剧情",2022,124,7.1,113,2.7726,"High_Revenue"
125959,"剧情",2022,95,5.5,2,0.7901,"Non_High_Revenue"
89968,"剧情",2022,99,4.7,9,0.5255,"Non_High_Revenue"
334165457,"冒险",2022,147,6.601,7020,12.5438,"High_Revenue"
164563,"剧情",2022,97,6.4,214,1.0154,"Non_High_Revenue"
1049986,"纪录",2022,112,8.2,9,0.1843,"Non_High_Revenue"
306307,"恐怖",2022,115,6.7,241,0.7698,"Non_High_Revenue"
287634,"剧情",2022,88,7.035,324,1.4479,"Non_High_Revenue"
192361,"动作",2022,97,4.908,142,1.9955,"Non_High_Revenue"
169321,"剧情",2022,128,5.9,14,1.201,"Non_High_Revenue"
166077,"动画",2022,82,5.8,10,0.9895,"Non_High_Revenue"
141789,"剧情",2022,89,5.5,70,0.7197,"Non_High_Revenue"
41460,"剧情",2022,133,7.8,212,1.5535,"Non_High_Revenue"
3376252,"恐怖",2022,116,6.948,8032,6.0555,"Non_High_Revenue"
41860,"剧情",2022,122,7.021,71,0.7961,"Non_High_Revenue"
41100,"动作",2022,114,6.7,2188,4.3021,"Non_High_Revenue"
2120777,"剧情",2022,120,6.5,10,0.8405,"Non_High_Revenue"
720016,"纪录",2022,88,0,0,0.0776,"Non_High_Revenue"
518556,"纪录",2022,0,0,0,0.0479,"Non_High_Revenue"
394890,"剧情",2022,120,7.1,100,0.8191,"Non_High_Revenue"
337310,"纪录",2022,20,0,0,0.2005,"Non_High_Revenue"
198253,"剧情",2022,90,5.7,47,0.4089,"Non_High_Revenue"
736591865,"动作",2022,131,8.2,10877,35.2942,"High_Revenue"
10985137,"动作",2022,106,7.316,426,8.7993,"High_Revenue"
1404558,"恐怖",2022,115,5.6,45,1.9496,"Non_High_Revenue"
763901,"纪录",2022,93,0,0,0.0671,"Non_High_Revenue"
534074,"恐怖",2022,109,5.811,244,2.1321,"Non_High_Revenue"
529394,"喜剧",2022,114,5.7,6,1.1344,"Non_High_Revenue"
424760,"战争",2022,105,6.536,56,1.6236,"Non_High_Revenue"
166495,"恐怖",2022,87,6.256,486,1.0315,"Non_High_Revenue"
129587,"剧情",2022,122,6.494,84,0.9011,"Non_High_Revenue"
117730,"惊悚",2022,98,5.324,105,1.2071,"Non_High_Revenue"
73699,"剧情",2022,98,6.2,161,0.8049,"Non_High_Revenue"
4762,"纪录",2022,102,0,0,0.0534,"Non_High_Revenue"
123099,"音乐",2022,92,8,1,0.0336,"Non_High_Revenue"
1770800,"恐怖",2022,130,4.571,7,1.6238,"Non_High_Revenue"
1286488,"剧情",2022,107,7.3,31,0.7761,"Non_High_Revenue"
911199,"恐怖",2022,87,5.7,358,1.3105,"Non_High_Revenue"
812697,"悬疑",2022,142,5.3,3,1.4997,"Non_High_Revenue"
758265,"动画",2022,113,6.689,98,2.2867,"Non_High_Revenue"
707122,"惊悚",2022,111,6.045,44,1.4373,"Non_High_Revenue"
703841,"动画",2022,97,7.1,67,1.6738,"Non_High_Revenue"
580693,"犯罪",2022,100,5.6,31,0.6605,"Non_High_Revenue"
481503,"剧情",2022,72,7.088,457,1.285,"Non_High_Revenue"
286305,"音乐",2022,109,6.8,44,0.1409,"Non_High_Revenue"
215696,"剧情",2022,127,7.324,380,0.9135,"Non_High_Revenue"
570003,"剧情",2022,128,7.033,169,2.6931,"Non_High_Revenue"
303724,"动作",2022,113,4.7,15,1.4071,"Non_High_Revenue"
244509640,"奇幻",2022,126,7.227,10279,16.5897,"High_Revenue"
4246625,"动作",2022,153,6.733,1655,4.7854,"Non_High_Revenue"
3234992,"剧情",2022,106,6.2,2,0.7789,"Non_High_Revenue"
1908583,"战争",2022,128,6.518,789,2.0184,"Non_High_Revenue"
729431,"剧情",2022,98,6.7,10,1.1712,"Non_High_Revenue"
391818,"喜剧",2022,107,7,6,1.1779,"Non_High_Revenue"
213748,"剧情",2022,139,8,11,1.4717,"Non_High_Revenue"
201584,"爱情",2022,122,7.187,227,0.928,"Non_High_Revenue"
114109,"犯罪",2022,131,6.355,2279,3.6373,"Non_High_Revenue"
49128,"惊悚",2022,97,5.957,329,1.5908,"Non_High_Revenue"
7777148,"动作",2022,107,6.786,2463,4.021,"High_Revenue"
3157857,"剧情",2022,98,7.97,2178,7.8473,"Non_High_Revenue"
1665825,"恐怖",2022,108,5.083,12,0.4628,"Non_High_Revenue"
1037543,"喜剧",2022,96,5.4,7,0.7071,"Non_High_Revenue"
321264,"动画",2022,120,0,0,0.8056,"Non_High_Revenue"
162103,"剧情",2022,160,7.195,64,1.8633,"Non_High_Revenue"
151995,"动画",2022,105,6.6,28,1.4437,"Non_High_Revenue"
149808,"剧情",2022,136,6.238,573,7.5437,"Non_High_Revenue"
61706,"喜剧",2022,129,7.227,11,1.2077,"Non_High_Revenue"
5135575,"音乐",2022,115,10,1,0.5302,"High_Revenue"
1087690,"恐怖",2022,101,6.4,60,0.9215,"Non_High_Revenue"
472026,"喜剧",2022,92,7.254,167,0.6105,"Non_High_Revenue"
302620,"Unknown",2022,20,0,0,0.1039,"Non_High_Revenue"
266625,"惊悚",2022,95,6.168,513,2.217,"Non_High_Revenue"
127105,"剧情",2022,110,7.51,48,0.5229,"Non_High_Revenue"
113381,"恐怖",2022,0,8.5,6,0.9347,"Non_High_Revenue"
102502,"爱情",2022,91,5.2,60,0.6595,"Non_High_Revenue"
67159,"剧情",2022,86,6.708,48,1.5111,"Non_High_Revenue"
31110,"恐怖",2022,91,6.6,880,2.3266,"Non_High_Revenue"
124391432,"奇幻",2022,142,6.627,5071,8.3078,"High_Revenue"
74918578,"动作",2022,140,7.722,7899,12.5022,"High_Revenue"
23218083,"动作",2022,112,6.46,3968,6.0102,"High_Revenue"
11235779,"喜剧",2022,103,7.75,36,1.8336,"High_Revenue"
1013175,"剧情",2022,135,8.123,554,4.0503,"Non_High_Revenue"
911465,"奇幻",2022,125,1,1,0.4551,"Non_High_Revenue"
428306,"惊悚",2022,95,5.196,184,1.78,"Non_High_Revenue"
180390,"动作",2022,91,5.3,166,1.3795,"Non_High_Revenue"
48157458,"动作",2022,104,5.913,4799,5.7814,"High_Revenue"
27732078,"恐怖",2022,103,5.4,7,0.4538,"High_Revenue"
15259948,"动作",2022,125,7.43,5852,10.5508,"High_Revenue"
834029,"剧情",2022,92,7.238,752,2.4155,"Non_High_Revenue"
321906,"恐怖",2022,84,4.824,54,1.4455,"Non_High_Revenue"
115918,"剧情",2022,87,7.2,11,0.2342,"Non_High_Revenue"
20903211,"惊悚",2022,136,6.613,2429,4.9508,"High_Revenue"
1913309,"剧情",2022,114,6,1,0.4339,"Non_High_Revenue"
1528691,"动作",2022,103,6.369,1050,4.2202,"Non_High_Revenue"
349927,"剧情",2022,146,6.49,50,6.6328,"Non_High_Revenue"
240758,"剧情",2022,116,7.265,198,0.8501,"Non_High_Revenue"
149712,"喜剧",2022,105,6.7,3,0.7636,"Non_High_Revenue"
120470,"奇幻",2022,91,6.759,87,0.9149,"Non_High_Revenue"
1015281,"纪录",2022,89,7.749,391,1.4471,"Non_High_Revenue"
171754843,"恐怖",2022,111,6.833,826,5.261,"High_Revenue"
32553195,"剧情",2022,119,5,1,0.8329,"High_Revenue"
